ㄆㄚ-ㄌㄩ-ㄈㄢ-ㄋㄧㄢ-ㄋㄧㄡ,pʰa-ly-fan-niɛn-niɤu,pa-lv-fan-nian-niu
ㄆㄢ-ㄋㄨ-ㄎㄤ-ㄇㄠ-ㄍㄡ,pʰan-nu-kʰɑŋ-mɑʊ-kɤu,pan-nu-kang-mao-gou
ㄆㄞ-ㄌㄠ-ㄍㄜ-ㄧㄡ-ㄎㄠ,pʰaɪ-lɑʊ-kɯʌ-iɤu-kʰɑʊ,pai-lao-ge-you-kao
ㄆㄟ-ㄌㄥ-ㄇㄛA-ㄎㄨㄟ-ㄌㄡ,pʰeɪ-ləŋ-mɔ-kʰueɪ-lɤu,pei-leng-moa-kui-lou
ㄆㄧ-ㄍㄨㄣ-ㄋㄨㄢ-ㄋㄨㄟ-ㄌㄧㄣ,pʰi-kuən-nuan-nueɪ-lɪn,pi-gun-nuan-nui-lin
ㄆㄧㄚ-ㄌㄩㄣ-ㄋㄨㄛ-ㄎㄨㄤ-ㄇㄣ,pʰia-lyn-nuɔ-kʰuɑŋ-mən,pia-lvn-nuo-kuang-men
ㄆㄧㄠ-ㄍㄨㄥ-ㄇㄡ-ㄎㄚ-ㄌㄩㄝ,pʰiaʊ-kʊŋ-mɤʊ-kʰa-lyɛ,piao-gong-mou-ka-lue
ㄆㄧㄝ-ㄧㄡ-ㄎㄣ-ㄋㄩ-ㄈㄟ,pʰiɛ-iɤu-kʰən-ny-feɪ,pie-you-ken-nv-fei
ㄆㄧㄢ-ㄋㄩㄝ-ㄍㄚ-ㄌㄩㄢ-ㄋㄤ,pʰiɛn-nyɛ-ka-lyɛn-nɑŋ,pian-nue-ga-lvan-nang
ㄆㄨ-ㄎㄥ-ㄇㄧㄣ-ㄋㄠ-ㄎㄢ,pʰu-kʰəŋ-mɪn-nɑʊ-kʰan,pu-keng-min-nao-kan
ㄆㄛ-ㄎㄨㄛ-ㄎㄨㄣ-ㄋㄣ-ㄋㄡ,pʰuɔ-kʰuɔ-kʰuən-nən-nɤu,po-kuo-kun-nen-nou
ㄆㄤ-ㄇㄧㄥ-ㄇㄜ-ㄍㄚ-ㄌㄤ,pʰɑŋ-mɪŋ-mɯʌ-ka-lɑŋ,pang-ming-me-ga-lang
ㄆㄠ-ㄎㄞ-ㄌㄧㄥ-ㄇㄥ-ㄋㄚ,pʰɑʊ-kʰaɪ-lɪŋ-mʊŋ-na,pao-kai-ling-meng-na
ㄆㄛA-ㄎㄤ-ㄋㄢ-ㄋㄧㄣ-ㄋㄧㄥ,pʰɔ-kʰɑŋ-nan-nɪn-nɪŋ,poa-kang-nan-nin-ning
ㄆㄣ-ㄋㄜ-ㄍㄞ-ㄌㄜ-ㄍㄟ,pʰən-nɯʌ-kaɪ-lɯʌ-keɪ,pen-ne-gai-le-gei
ㄆㄡ-ㄎㄡ-ㄎㄜ-ㄍㄨ-ㄎㄨㄥ,pʰɤu-kʰɤu-kʰɯʌ-ku-kʰʊŋ,pou-kou-ke-gu-kong
ㄆㄧㄣ-ㄋㄨㄥ-ㄋㄞ-ㄌㄨㄥ-ㄋㄟ,pʰɪn-nʊŋ-naɪ-lʊŋ-neɪ,pin-nong-nai-long-nei
ㄆㄧㄥ-ㄋㄧ-ㄍㄢ-ㄅㄚ-ㄌㄠ,pʰɪŋ-ni-kɑn-pa-lɑʊ,ping-ni-gan-ba-lao
ㄆㄜ-ㄍㄨㄚ-ㄌㄥ-ㄋㄧㄚ-ㄌㄡ,pʰɯʌ-kua-ləŋ-nia-lɤu,pe-gua-leng-nia-lou
ㄆㄥ-ㄋㄧㄤ-ㄋㄧㄠ-ㄎㄨ-ㄌㄚ,pʰʊŋ-niɑŋ-niɑʊ-kʰu-la,peng-niang-niao-ku-la
ㄙㄚ-ㄌㄧㄣ-ㄅㄢ-ㄅㄞ-ㄇㄚ,sa-lɪn-pan-paɪ-ma,sa-lin-ban-bai-ma
ㄙㄢ-ㄅㄟ-ㄇㄢ-ㄅㄧ-ㄍㄤ,san-peɪ-man-pi-kɑŋ,san-bei-man-bi-gang
ㄙㄞ-ㄇㄞ-ㄇㄟ-ㄇㄧ-ㄍㄠ,saɪ-maɪ-meɪ-mi-kɑʊ,sai-mai-mei-mi-gao
ㄙㄨ-ㄌㄢ-ㄅㄧㄚ-ㄌㄧㄥ-ㄋㄧㄝ,su-lan-pia-lɪŋ-niɛ,su-lan-bia-ling-nie
ㄙㄨㄢ-ㄅㄧㄠ-ㄎㄨㄚ-ㄌㄜ-ㄍㄨㄢ,suan-piaʊ-kʰua-lɯʌ-kuan,suan-biao-kua-le-guan
ㄙㄨㄟ-ㄇㄧㄚ-ㄌㄨㄥ-ㄋㄧㄢ-ㄅㄧㄝ,sueɪ-mia-lʊŋ-niɛn-piɛ,sui-mia-long-nian-bie
ㄙㄨㄛ-ㄎㄠ-ㄎㄨㄢ-ㄅㄧㄢ-ㄅㄨ,suɔ-kʰɑʊ-kʰuan-piɛn-pu,suo-kao-kuan-bian-bu
ㄙㄨㄣ-ㄅㄛ-ㄎㄣ-ㄅㄤ-ㄋㄧㄡ,suən-puɔ-kʰən-pɑŋ-niɤu,sun-bo-ken-bang-niu
ㄙㄤ-ㄋㄨ-ㄌㄞ-ㄇㄧㄠ-ㄎㄨㄞ,sɑŋ-nu-laɪ-miaʊ-kʰuaɪ,sang-nu-lai-miao-kuai
ㄙㄠ-ㄎㄨㄟ-ㄇㄧㄝ-ㄍㄞ-ㄇㄧㄢ,sɑʊ-kʰueɪ-miɛ-kaɪ-miɛn,sao-kui-mie-gai-mian
ㄙㄣ-ㄅㄠ-ㄎㄨㄤ-ㄋㄨㄢ-ㄅㄛA,sən-pɑʊ-kʰuɑŋ-nuan-pɔ,sen-bao-kuang-nuan-boa
ㄙㄥ-ㄋㄨㄟ-ㄇㄧㄡ-ㄎㄨㄛ-ㄎㄥ,səŋ-nueɪ-miɤʊ-kʰuɔ-kʰəŋ,seng-nui-miu-kuo-keng
ㄙㄡ-ㄌㄟ-ㄇㄨ-ㄌㄧ-ㄍㄣ,sɤu-leɪ-mu-li-kən,sou-lei-mu-li-gen
ㄙ-ㄚ-ㄇㄚ-ㄇㄢ-ㄅㄣ,sɨ-a-ma-man-pən,si-a-ma-man-ben
ㄙㄜ-ㄍㄨㄤ-ㄋㄨㄛ-ㄎㄡ-ㄌㄧㄚ,sɯʌ-kuaŋ-nuɔ-kʰɤu-lia,se-guang-nuo-kou-lia
ㄙㄨㄥ-ㄋㄩ-ㄈㄧ-ㄍㄥ-ㄋㄩㄝ,sʊŋ-ny-fi-kəŋ-nyɛ,song-nv-fi-geng-nue
ㄉㄚ-ㄇㄞ-ㄇㄛ-ㄎㄜ-ㄍㄨㄞ,ta-maɪ-muɔ-kʰɯʌ-kuaɪ,da-mai-mo-ke-guai
ㄉㄢ-ㄅㄡ-ㄌㄧㄤ-ㄋㄤ-ㄋㄠ,tan-pɤu-liɑŋ-nɑŋ-nɑʊ,dan-bou-liang-nang-nao
ㄉㄞ-ㄇㄤ-ㄋㄣ-ㄅㄧㄣ-ㄅㄧㄥ,taɪ-mɑŋ-nən-pɪn-pɪŋ,dai-mang-nen-bin-bing
ㄉㄟ-ㄇㄠ-ㄎㄨㄣ-ㄅㄜ-ㄍㄨㄟ,teɪ-mɑʊ-kʰuən-pɯʌ-kueɪ,dei-mao-kun-be-gui
ㄉㄧ-ㄍㄡ-ㄌㄧㄠ-ㄎㄤ-ㄋㄡ,ti-kɤu-liɑʊ-kʰɑŋ-nɤu,di-gou-liao-kang-nou
ㄉㄧㄚ-ㄇㄟ-ㄇㄛA-ㄎㄨㄥ-ㄋㄧㄣ,tia-meɪ-mɔ-kʰʊŋ-nɪn,dia-mei-moa-kong-nin
ㄉㄧㄤ-ㄋㄧㄥ-ㄋㄜ-ㄍㄨㄛ-ㄌㄚ,tiɑŋ-nɪŋ-nɯʌ-kuɔ-la,diang-ning-ne-guo-la
ㄉㄧㄠ-ㄎㄠ-ㄎㄣ-ㄅㄥ-ㄋㄨㄥ,tiɑʊ-kʰɑʊ-kʰən-pʊŋ-nʊŋ,diao-kao-ken-beng-nong
ㄉㄧㄝ-ㄍㄟ-ㄇㄣ-ㄆㄚ-ㄇㄧ,tiɛ-keɪ-mən-pʰa-mi,die-gei-men-pa-mi
ㄉㄧㄢ-ㄆㄢ-ㄆㄞ-ㄇㄡ-ㄎㄥ,tiɛn-pʰan-pʰaɪ-mɤʊ-kʰəŋ,dian-pan-pai-mou-keng
ㄉㄧㄡ-ㄌㄧㄝ-ㄍㄨ-ㄌㄧㄢ-ㄆㄟ,tiɤu-liɛ-ku-liɛn-pʰeɪ,diu-lie-gu-lian-pei
ㄗㄚ-ㄇㄧㄚ-ㄇㄧㄠ-ㄎㄡ-ㄌㄧㄡ,tsa-mia-miaʊ-kʰɤu-liɤu,za-mia-miao-kou-liu
ㄗㄢ-ㄆㄧ-ㄍㄜ-ㄍㄨㄣ-ㄆㄧㄚ,tsan-pʰi-kɯʌ-kuən-pʰia,zan-pi-ge-gun-pia
ㄗㄞ-ㄇㄧㄣ-ㄆㄧㄠ-ㄎㄜ-ㄍㄢ,tsaɪ-mɪn-pʰiaʊ-kʰɯʌ-kɑn,zai-min-piao-ke-gan
ㄗㄟ-ㄇㄧㄥ-ㄅㄚ-ㄇㄧㄝ-ㄍㄨㄚ,tseɪ-mɪŋ-pa-miɛ-kua,zei-ming-ba-mie-gua
ㄗㄨ-ㄌㄨ-ㄌㄨㄢ-ㄆㄧㄝ-ㄍㄨㄢ,tsu-lu-luan-pʰiɛ-kuan,zu-lu-luan-pie-guan
ㄗㄨㄢ-ㄆㄧㄢ-ㄆㄨ-ㄌㄨㄛ-ㄌㄢ,tsuan-pʰiɛn-pʰu-luɔ-lan,zuan-pian-pu-luo-lan
ㄗㄨㄟ-ㄇㄜ-ㄍㄤ-ㄅㄢ-ㄆㄛ,tsueɪ-mɯʌ-kɑŋ-pan-pʰuɔ,zui-me-gang-ban-po
ㄗㄨㄛ-ㄌㄞ-ㄇㄥ-ㄅㄞ-ㄋㄚ,tsuɔ-laɪ-mʊŋ-paɪ-na,zuo-lai-meng-bai-na
ㄗㄨㄣ-ㄆㄤ-ㄅㄟ-ㄋㄢ-ㄆㄠ,tsuən-pʰɑŋ-peɪ-nan-pʰɑʊ,zun-pang-bei-nan-pao
ㄗㄤ-ㄅㄧ-ㄍㄨㄥ-ㄅㄧㄚ-ㄇㄧㄢ,tsɑŋ-pi-kʊŋ-pia-miɛn,zang-bi-gong-bia-mian
ㄗㄠ-ㄎㄨㄥ-ㄅㄧㄠ-ㄌㄚ-ㄇㄧㄡ,tsɑʊ-kʰʊŋ-piaʊ-la-miɤʊ,zao-kong-biao-la-miu
ㄗㄣ-ㄆㄛA-ㄌㄟ-ㄋㄞ-ㄋㄟ,tsən-pʰɔ-leɪ-naɪ-neɪ,zen-poa-lei-nai-nei
ㄗㄥ-ㄅㄧㄝ-ㄍㄨㄤ-ㄅㄧㄢ-ㄆㄣ,tsəŋ-piɛ-kuaŋ-piɛn-pʰən,zeng-bie-guang-bian-pen
ㄗㄡ-ㄌㄨㄣ-ㄆㄡ-ㄌㄩ-ㄈㄧㄚ,tsɤu-luən-pʰɤu-ly-fia,zou-lun-pou-lv-fia
ㄗ-ㄞ-ㄎㄚ-ㄇㄨ-ㄌㄩㄣ,tsɨ-ai-kʰa-mu-lyn,zi-ai-ka-mu-lvn
ㄗㄜ-ㄍㄠ-ㄌㄢ-ㄆㄧㄣ-ㄆㄧㄥ,tsɯʌ-kɑʊ-lan-pʰɪn-pʰɪŋ,ze-gao-lan-pin-ping
ㄗㄨㄥ-ㄅㄨ-ㄌㄩㄝ-ㄍㄨㄞ-ㄋㄧ,tsʊŋ-pu-lyɛ-kuaɪ-ni,zong-bu-lue-guai-ni
ㄘㄚ-ㄇㄛ-ㄌㄧ-ㄎㄢ-ㄆㄜ,tsʰa-muɔ-li-kʰan-pʰɯʌ,ca-mo-li-kan-pe
ㄘㄢ-ㄆㄥ-ㄅㄛ-ㄌㄧㄚ-ㄇㄤ,tsʰan-pʰʊŋ-puɔ-lia-mɑŋ,can-peng-bo-lia-mang
ㄘㄞ-ㄋㄧㄚ-ㄇㄠ-ㄌㄞ-ㄋㄧㄤ,tsʰaɪ-nia-mɑʊ-laɪ-niɑŋ,cai-nia-mao-lai-niang
ㄘㄨ-ㄌㄩㄢ-ㄙㄚ-ㄇㄛA-ㄌㄧㄤ,tsʰu-lyɛn-sa-mɔ-liɑŋ,cu-lvan-sa-moa-liang
ㄘㄨㄢ-ㄙㄢ-ㄙㄞ-ㄋㄧㄠ-ㄌㄟ,tsʰuan-san-saɪ-niɑʊ-leɪ,cuan-san-sai-niao-lei
ㄘㄨㄟ-ㄋㄧㄝ-ㄍㄨㄟ-ㄋㄧㄢ-ㄙㄨ,tsʰueɪ-niɛ-kueɪ-niɛn-su,cui-nie-gui-nian-su
ㄘㄨㄛ-ㄌㄧㄠ-ㄌㄧ-ㄎㄞ-ㄋㄧㄡ,tsʰuɔ-liɑʊ-li-kʰaɪ-niɤu,cuo-liao-li-kai-niu
ㄘㄨㄣ-ㄙㄨㄢ-ㄙㄨㄟ-ㄋㄨ-ㄌㄤ,tsʰuən-suan-sueɪ-nu-lɑŋ,cun-suan-sui-nu-lang
ㄘㄤ-ㄅㄤ-ㄅㄠ-ㄌㄧㄚ-ㄇㄣ,tsʰɑŋ-pɑŋ-pɑʊ-lia-mən,cang-bang-bao-lia-men
ㄘㄠ-ㄌㄧㄤ-ㄅㄛA-ㄌㄧㄝ-ㄍㄨㄛ,tsʰɑʊ-liɑŋ-pɔ-liɛ-kuɔ,cao-liang-boa-lie-guo
ㄘㄣ-ㄙㄨㄛ-ㄌㄧㄢ-ㄙㄨㄣ-ㄙㄤ,tsʰən-suɔ-liɛn-suən-sɑŋ,cen-suo-lian-sun-sang
ㄘㄥ-ㄅㄣ-ㄙㄠ-ㄌㄧㄠ-ㄌㄧㄝ,tsʰəŋ-pən-sɑʊ-liɑʊ-liɛ,ceng-ben-sao-liao-lie
ㄘㄡ-ㄌㄠ-ㄌㄧㄢ-ㄙㄣ-ㄙㄥ,tsʰɤu-lɑʊ-liɛn-sən-səŋ,cou-lao-lian-sen-seng
ㄘ-ㄢ-ㄙㄡ-ㄌㄥ-ㄅㄡ,tsʰɨ-an-sɤu-ləŋ-pɤu,ci-an-sou-leng-bou
ㄘㄜ-ㄍㄣ-ㄙ-ㄈㄚ-ㄇㄡ,tsʰɯʌ-kən-sɨ-fa-mɤʊ,ce-gen-si-fa-mou
ㄘㄨㄥ-ㄅㄧㄣ-ㄙㄜ-ㄍㄥ-ㄅㄧㄥ,tsʰʊŋ-pɪn-sɯʌ-kəŋ-pɪŋ,cong-bin-se-geng-bing
ㄉㄨ-ㄌㄡ-ㄌㄧㄣ-ㄙㄨㄥ-ㄅㄜ,tu-lɤu-lɪn-sʊŋ-pɯʌ,du-lou-lin-song-be
ㄉㄨㄢ-ㄉㄚ-ㄇㄧㄣ-ㄉㄢ-ㄉㄞ,tuan-ta-mɪn-tan-taɪ,duan-da-min-dan-dai
ㄉㄨㄟ-ㄋㄨㄢ-ㄉㄟ-ㄋㄨㄟ-ㄋㄨㄛ,tueɪ-nuan-teɪ-nueɪ-nuɔ,dui-nuan-dei-nui-nuo
ㄉㄨㄛ-ㄌㄧㄡ-ㄌㄧㄥ-ㄅㄥ-ㄆㄚ,tuɔ-liɤu-lɪŋ-pʊŋ-pʰa,duo-liu-ling-beng-pa
ㄉㄨㄣ-ㄉㄧ-ㄎㄨ-ㄌㄜ-ㄍㄡ,tuən-ti-kʰu-lɯʌ-kɤu,dun-di-ku-le-gou
ㄉㄤ-ㄆㄢ-ㄉㄧㄚ-ㄇㄧㄥ-ㄆㄞ,tɑŋ-pʰan-tia-mɪŋ-pʰaɪ,dang-pan-dia-ming-pai
ㄉㄠ-ㄌㄧㄡ-ㄌㄨㄥ-ㄆㄟ-ㄋㄩ,tɑʊ-liɤu-lʊŋ-pʰeɪ-ny,dao-liu-long-pei-nv
ㄐㄧ-ㄎㄨㄚ-ㄇㄜ-ㄍㄜ-ㄍㄨㄥ,tɕi-kʰua-mɯʌ-kɯʌ-kʊŋ,ji-kua-me-ge-gong
ㄐㄧㄚ-ㄇㄥ-ㄆㄧ-ㄎㄨㄢ-ㄉㄧㄤ,tɕia-mʊŋ-pʰi-kʰuan-tiɑŋ,jia-meng-pi-kuan-diang
ㄐㄧㄤ-ㄆㄧㄚ-ㄋㄚ-ㄋㄢ-ㄉㄧㄠ,tɕiɑŋ-pʰia-na-nan-tiɑʊ,jiang-pia-na-nan-diao
ㄐㄧㄠ-ㄌㄨ-ㄇㄚ-ㄋㄞ-ㄋㄩㄝ,tɕiɑʊ-lu-ma-naɪ-nyɛ,jiao-lu-ma-nai-nue
ㄐㄧㄝ-ㄍㄨㄣ-ㄉㄧㄝ-ㄍㄢ-ㄉㄧㄢ,tɕiɛ-kuən-tiɛ-kɑn-tiɛn,jie-gun-die-gan-dian
ㄐㄧㄢ-ㄉㄧㄡ-ㄇㄢ-ㄗㄚ-ㄋㄟ,tɕiɛn-tiɤu-man-tsa-neɪ,jian-diu-man-za-nei
ㄐㄧㄡ-ㄇㄞ-ㄋㄤ-ㄆㄧㄠ-ㄌㄨㄢ,tɕiɤu-maɪ-nɑŋ-pʰiaʊ-luan,jiu-mai-nang-piao-luan
ㄐㄩㄥ-ㄆㄧㄝ-ㄍㄤ-ㄆㄧㄢ-ㄗㄢ,tɕiʊŋ-pʰiɛ-kɑŋ-pʰiɛn-tsan,jiong-pie-gang-pian-zan
ㄐㄩ-ㄈㄨ-ㄇㄟ-ㄋㄠ-ㄌㄨㄛ,tɕy-fu-meɪ-nɑʊ-luɔ,ju-fu-mei-nao-luo
ㄐㄩㄣ-ㄗㄞ-ㄋㄣ-ㄗㄟ-ㄋㄡ,tɕyn-tsaɪ-nən-tseɪ-nɤu,jun-zai-nen-zei-nou
ㄐㄩㄝ-ㄍㄠ-ㄌㄨㄣ-ㄗㄨ-ㄇㄧ,tɕyɛ-kɑʊ-luən-tsu-mi,jue-gao-lun-zu-mi
ㄐㄩㄢ-ㄗㄨㄢ-ㄗㄨㄟ-ㄋㄧㄣ-ㄗㄨㄛ,tɕyɛn-tsuan-tsueɪ-nɪn-tsuɔ,juan-zuan-zui-nin-zuo
ㄐㄧㄣ-ㄗㄨㄣ-ㄗㄤ-ㄆㄨ-ㄇㄧㄚ,tɕɪn-tsuən-tsɑŋ-pʰu-mia,jin-zun-zang-pu-mia
ㄐㄧㄥ-ㄆㄛ-ㄌㄨ-ㄇㄧㄠ-ㄌㄩ,tɕɪŋ-pʰuɔ-lu-miaʊ-ly,jing-po-lu-miao-lv
ㄑㄧ-ㄎㄨㄞ-ㄋㄧㄥ-ㄆㄤ-ㄆㄠ,tɕʰi-kʰuaɪ-nɪŋ-pʰɑŋ-pʰɑʊ,qi-kuai-ning-pang-pao
ㄑㄧㄚ-ㄋㄧ-ㄎㄨㄟ-ㄋㄜ-ㄎㄚ,tɕʰia-ni-kʰueɪ-nɯʌ-kʰa,qia-ni-kui-ne-ka
ㄑㄧㄤ-ㄆㄛA-ㄌㄨㄢ-ㄗㄠ-ㄌㄩㄣ,tɕʰiɑŋ-pʰɔ-luan-tsɑʊ-lyn,qiang-poa-luan-zao-lvn
ㄑㄧㄠ-ㄌㄩㄝ-ㄍㄣ-ㄗㄣ-ㄗㄥ,tɕʰiɑʊ-lyɛ-kən-tsən-tsəŋ,qiao-lue-gen-zen-zeng
ㄑㄧㄝ-ㄍㄥ-ㄆㄣ-ㄗㄡ-ㄇㄧㄝ,tɕʰiɛ-kəŋ-pʰən-tsɤu-miɛ,qie-geng-pen-zou-mie
ㄑㄧㄢ-ㄗ-ㄈㄢ-ㄗㄜ-ㄎㄢ,tɕʰiɛn-tsɨ-fan-tsɯʌ-kʰan,qian-zi-fan-ze-kan
ㄑㄧㄡ-ㄇㄧㄢ-ㄗㄨㄥ-ㄆㄡ-ㄇㄧㄡ,tɕʰiɤu-miɛn-tsʊŋ-pʰɤu-miɤʊ,qiu-mian-zong-pou-miu
ㄑㄩㄥ-ㄆㄧㄣ-ㄘㄚ-ㄋㄧㄚ-ㄋㄧㄤ,tɕʰiʊŋ-pʰɪn-tsʰa-nia-niɑŋ,qiong-pin-ca-nia-niang
ㄑㄩ-ㄈㄛA-ㄌㄨㄛ-ㄌㄨㄣ-ㄘㄢ,tɕʰy-fuɔ-luɔ-luən-tsʰan,qu-foa-luo-lun-can
ㄑㄩㄣ-ㄘㄞ-ㄋㄨㄥ-ㄆㄧㄥ-ㄆㄜ,tɕʰyn-tsʰaɪ-nʊŋ-pʰɪŋ-pʰɯʌ,qun-cai-nong-ping-pe
ㄑㄩㄝ-ㄍㄡ-ㄇㄨ-ㄇㄛ-ㄌㄩ,tɕʰyɛ-kɤu-mu-muɔ-ly,que-gou-mu-mo-lv
ㄑㄩㄢ-ㄘㄨ-ㄇㄤ-ㄆㄥ-ㄙㄚ,tɕʰyɛn-tsʰu-mɑŋ-pʰʊŋ-sa,quan-cu-mang-peng-sa
ㄑㄧㄣ-ㄘㄨㄢ-ㄘㄨㄟ-ㄅㄚ-ㄋㄧㄠ,tɕʰɪn-tsʰuan-tsʰueɪ-pa-niɑʊ,qin-cuan-cui-ba-niao
ㄑㄧㄥ-ㄙㄢ-ㄘㄨㄛ-ㄌㄩㄣ-ㄘㄨㄣ,tɕʰɪŋ-san-tsʰuɔ-lyn-tsʰuən,qing-san-cuo-lvn-cun
ㄉㄥ-ㄙㄞ-ㄅㄢ-ㄘㄤ-ㄙㄨ,təŋ-saɪ-pan-tsʰɑŋ-su,deng-sai-ban-cang-su
ㄉㄡ-ㄇㄠ-ㄌㄩㄢ-ㄘㄠ-ㄌㄤ,tɤu-mɑʊ-lyɛn-tsʰɑʊ-lɑŋ,dou-mao-lvan-cao-lang
ㄉㄧㄥ-ㄙㄨㄢ-ㄘㄣ-ㄘㄥ-ㄙㄨㄟ,tɪŋ-suan-tsʰən-tsʰəŋ-sueɪ,ding-suan-cen-ceng-sui
ㄉㄜ-ㄎㄞ-ㄅㄞ-ㄅㄟ-ㄅㄧ,tɯʌ-kʰaɪ-paɪ-peɪ-pi,de-kai-bai-bei-bi
ㄉㄨㄥ-ㄙㄨㄛ-ㄌㄩㄝ-ㄍㄜ-ㄎㄨ,tʊŋ-suɔ-lyɛ-kɯʌ-kʰu,dong-suo-lue-ge-ku
ㄊㄚ-ㄋㄧㄝ-ㄍㄨㄥ-ㄙㄨㄣ-ㄘㄡ,tʰa-niɛ-kʊŋ-suən-tsʰɤu,ta-nie-gong-sun-cou
ㄊㄢ-ㄘ-ㄈㄟ-ㄅㄧㄚ-ㄋㄧㄢ,tʰan-tsʰɨ-feɪ-pia-niɛn,tan-ci-fei-bia-nian
ㄊㄞ-ㄅㄧㄠ-ㄌㄠ-ㄌㄥ-ㄙㄤ,tʰaɪ-piaʊ-lɑʊ-ləŋ-sɑŋ,tai-biao-lao-leng-sang
ㄊㄧ-ㄎㄨㄤ-ㄙㄠ-ㄌㄡ-ㄇㄛA,tʰi-kʰuɑŋ-sɑʊ-lɤu-mɔ,ti-kuang-sao-lou-moa
ㄊㄧㄚ-ㄋㄧㄡ-ㄇㄣ-ㄘㄜ-ㄎㄨㄚ,tʰia-niɤu-mən-tsʰɯʌ-kʰua,tia-niu-men-ce-kua
ㄊㄧㄠ-ㄌㄧㄣ-ㄘㄨㄥ-ㄙㄣ-ㄉㄨ,tʰiɑʊ-lɪn-tsʰʊŋ-sən-tu,tiao-lin-cong-sen-du
ㄊㄧㄝ-ㄎㄚ-ㄋㄨ-ㄇㄡ-ㄌㄧㄥ,tʰiɛ-kʰa-nu-mɤʊ-lɪŋ,tie-ka-nu-mou-ling
ㄊㄧㄢ-ㄉㄨㄢ-ㄉㄨㄟ-ㄅㄧㄝ-ㄎㄢ,tʰiɛn-tuan-tueɪ-piɛ-kʰan,tian-duan-dui-bie-kan
ㄊㄨ-ㄇㄧㄣ-ㄉㄨㄛ-ㄌㄩㄢ-ㄉㄨㄣ,tʰu-mɪn-tuɔ-lyɛn-tuən,tu-min-duo-lvan-dun
ㄊㄨㄢ-ㄉㄤ-ㄙㄥ-ㄙㄡ-ㄇㄧㄥ,tʰuan-tɑŋ-səŋ-sɤu-mɪŋ,tuan-dang-seng-sou-ming
ㄊㄨㄟ-ㄅㄧㄢ-ㄉㄠ-ㄌㄜ-ㄎㄨㄢ,tʰueɪ-piɛn-tɑʊ-lɯʌ-kʰuan,tui-bian-dao-le-kuan
ㄊㄨㄛ-ㄌㄤ-ㄙ-ㄈㄧ-ㄎㄨㄛ,tʰuɔ-lɑŋ-sɨ-fi-kʰuɔ,tuo-lang-si-fi-kuo
ㄊㄨㄣ-ㄐㄧ-ㄎㄨㄣ-ㄐㄧㄚ-ㄋㄨㄢ,tʰuən-tɕi-kʰuən-tɕia-nuan,tun-ji-kun-jia-nuan
ㄊㄤ-ㄙㄜ-ㄎㄨㄞ-ㄅㄨ-ㄇㄜ,tʰɑŋ-sɯʌ-kʰuaɪ-pu-mɯʌ,tang-se-kuai-bu-me
ㄊㄠ-ㄌㄨㄥ-ㄙㄨㄥ-ㄉㄚ-ㄋㄨㄟ,tʰɑʊ-lʊŋ-sʊŋ-ta-nueɪ,tao-long-song-da-nui
ㄊㄥ-ㄉㄢ-ㄐㄧㄤ-ㄉㄞ-ㄅㄛ,tʰəŋ-tan-tɕiɑŋ-taɪ-puɔ,teng-dan-jiang-dai-bo
ㄊㄡ-ㄇㄥ-ㄉㄟ-ㄅㄤ-ㄉㄧ,tʰɤu-mʊŋ-teɪ-pɑŋ-ti,tou-meng-dei-bang-di
ㄊㄧㄥ-ㄉㄧㄚ-ㄋㄨㄛ-ㄌㄠ-ㄇㄚ,tʰɪŋ-tia-nuɔ-lɑʊ-ma,ting-dia-nuo-lao-ma
ㄊㄜ-ㄎㄨㄟ-ㄅㄠ-ㄇㄢ-ㄐㄧㄠ,tʰɯʌ-kʰueɪ-pɑʊ-man-tɕiɑʊ,te-kui-bao-man-jiao
ㄊㄨㄥ-ㄉㄧㄤ-ㄉㄧㄠ-ㄇㄞ-ㄅㄛA,tʰʊŋ-tiɑŋ-tiɑʊ-maɪ-pɔ,tong-diang-diao-mai-boa
ㄨ-ㄋㄚ-ㄋㄩ-ㄈㄤ-ㄉㄧㄝ,u-na-ny-fɑŋ-tiɛ,wu-na-nv-fang-die
ㄨㄚ-ㄋㄩㄝ-ㄎㄞ-ㄅㄣ-ㄐㄧㄝ,ua-nyɛ-kʰaɪ-pən-tɕiɛ,wa-nue-kai-ben-jie
ㄨㄢ-ㄐㄧㄢ-ㄐㄧㄡ-ㄋㄢ-ㄐㄩㄥ,uan-tɕiɛn-tɕiɤu-nan-tɕiʊŋ,wan-jian-jiu-nan-jiong
ㄨㄞ-ㄅㄡ-ㄋㄞ-ㄅㄧㄣ-ㄐㄩ,uaɪ-pɤu-naɪ-pɪn-tɕy,wai-bou-nai-bin-ju
ㄨㄟ-ㄅㄧㄥ-ㄉㄧㄢ-ㄐㄩㄣ-ㄐㄩㄝ,ueɪ-pɪŋ-tiɛn-tɕyn-tɕyɛ,wei-bing-dian-jun-jue
ㄨㄤ-ㄉㄧㄡ-ㄋㄟ-ㄅㄜ-ㄎㄨㄤ,uɑŋ-tiɤu-neɪ-pɯʌ-kʰuɑŋ,wang-diu-nei-be-kuang
ㄨㄛ-ㄌㄥ-ㄗㄚ-ㄋㄤ-ㄗㄢ,uɔ-ləŋ-tsa-nɑŋ-tsan,wo-leng-za-nang-zan
